chr1	0	50000	8.351261983779517	7.714299360200764
chr1	50000	100000	7.820368777393254	7.017861481072034
chr1	100000	150000	7.537581747234539	6.999441406977337
chr1	150000	200000	7.516207631092274	7.131022298332975
chr1	200000	250000	7.852521897081559	7.461856351801677
chr1	250000	300000	8.818521191670484	7.548606686865482
chr1	300000	350000	8.75322803233012	7.592022488580447
chr1	350000	400000	5.752976743860917	7.267749387695956
chr1	400000	450000	7.2687587816898676	7.821330591768111
chr1	450000	500000	8.441685321698316	7.700164679634643
chr1	500000	550000	8.346728458777436	7.649401848736216
chr1	550000	600000	7.950144251500242	8.083157387632674
chr1	600000	650000	7.98563605565503	8.227044529655538
chr1	650000	700000	8.197662174842183	7.9012845309635305
chr1	700000	750000	8.322905844591784	7.064994767534888
chr1	750000	800000	8.02998159271313	6.98738468197462
chr1	800000	850000	7.725619862573115	7.0613574671564985
chr1	850000	900000	7.401525225999767	6.891809945716986
chr1	900000	950000	7.222049623532385	6.788769493266496
chr1	950000	1000000	7.109300839294718	6.773388878734512
chr1	1000000	1050000	7.003776777106068	6.813640529425047
chr1	1050000	1100000	6.921781611688648	6.811285881835207
chr1	1100000	1150000	6.921404746971544	6.865630778387037
chr1	1150000	1200000	6.988392278936617	6.893145610623986
chr1	1200000	1250000	7.085262589883332	6.903562595906733
chr1	1250000	1300000	7.173369214010496	6.873121672223467
chr1	1300000	1350000	7.266248123603265	6.819232431762666
chr1	1350000	1400000	7.361409496274495	6.774757911089366
chr1	1400000	1450000	7.4985444083320205	6.790262369481021
chr1	1450000	1500000	7.617341924645806	6.729010273710567
chr1	1500000	1550000	7.70071401955596	6.6716549892685535
chr1	1550000	1600000	7.700370655330441	6.710937670329624
chr1	1600000	1650000	7.6703137279006075	6.78555193387055
chr1	1650000	1700000	7.626812104481868	6.818926008863873
chr1	1700000	1750000	7.572404911802988	6.875831365953114
chr1	1750000	1800000	7.582806826528802	6.865769587181254
chr1	1800000	1850000	7.499356621845938	6.848900578482445
chr1	1850000	1900000	7.269655983857077	6.845206697911824
chr1	1900000	1950000	7.078762575432218	6.84052286281037
chr1	1950000	2000000	7.005671987487065	6.820230416436706
chr1	2000000	2050000	7.010732548129168	6.838345707674267
chr1	2050000	2100000	7.061557694033918	6.819656402812248
chr1	2100000	2150000	7.116675651790726	6.808408329277346
chr1	2150000	2200000	7.19458137139349	6.841385385514381
chr1	2200000	2250000	7.290287152955932	6.858789341401777
chr1	2250000	2300000	7.3112190402876225	6.852362068918505
chr1	2300000	2350000	7.278680692820165	6.882475663842584
chr1	2350000	2400000	7.230760893032959	6.90082385371049
chr1	2400000	2450000	7.190984864443531	6.894145494217525
chr1	2450000	2500000	7.128526744299752	6.927053771309658
chr1	2500000	2550000	9.500000001548072	1.012161227364345
chr1	2550000	2600000	7.476110237298165	6.061893885899453
chr1	2600000	2650000	8.244237755085353	6.8220864703832484
chr1	2650000	2700000	8.498086149730211	6.896650396044126
chr1	2700000	2750000	7.995187981085061	7.36662461829881
chr1	2750000	2800000	8.188949284710441	7.041842101725957
chr1	2800000	2850000	8.132038791761932	6.99777021409543
chr1	2850000	2900000	7.9471857477266825	6.985258661973636
chr1	2900000	2950000	7.656759129486096	6.9518657844295335
chr1	2950000	3000000	7.366812555240309	6.865102152580009
chr1	3000000	3050000	7.084758483765721	6.816451319644055
chr1	3050000	3100000	6.854425411275638	6.826845845141875
chr1	3100000	3150000	6.685626099955611	6.8705903244116
chr1	3150000	3200000	6.591816029546926	6.891268577599069
chr1	3200000	3250000	6.541710341769532	6.8708382834729935
chr1	3250000	3300000	6.486087754850913	6.846041329188434
chr1	3300000	3350000	6.4379914452993345	6.857000968839633
chr1	3350000	3400000	6.518413591661321	6.853914218131768
chr1	3400000	3450000	6.663486780363211	6.824237267668385
chr1	3450000	3500000	6.803548483834512	6.779178440368206
chr1	3500000	3550000	6.955782709457606	6.764097393371793
chr1	3550000	3600000	7.094368950927093	6.773910813016302
chr1	3600000	3650000	7.1241463206789515	6.762380940486761
chr1	3650000	3700000	7.094528519008145	6.677683390511852
chr1	3700000	3750000	7.079871797059523	6.589803512953866
chr1	3750000	3800000	7.0508636118668875	6.60396966517983
chr1	3800000	3850000	6.973152895088474	6.690038385786484
chr1	3850000	3900000	6.788000308994665	6.782955869859933
chr1	3900000	3950000	6.619832972698313	6.796500669167203
chr1	3950000	4000000	6.5564142123209646	6.843363204900449
chr1	4000000	4050000	6.529806166650565	6.881305532457038
chr1	4050000	4100000	6.44513775367449	6.900417362998937
chr1	4100000	4150000	6.383803698767871	6.869069765607497
chr1	4150000	4200000	6.405453299878843	6.848307604932927
chr1	4200000	4250000	6.413658908172072	6.814901177586264
chr1	4250000	4300000	6.387419746739157	6.775779826145344
chr1	4300000	4350000	6.422417571676776	6.754021221156136
chr1	4350000	4400000	6.511368374320147	6.7179324406733665
chr1	4400000	4450000	6.5133822421804	6.654403405985381
chr1	4450000	4500000	6.458756244209256	6.662693571879887
chr1	4500000	4550000	6.433760490207129	6.786836661960562
chr1	4550000	4600000	6.419472492606525	6.8711348039121685
chr1	4600000	4650000	6.304995963036282	6.85784082976873
chr1	4650000	4700000	6.224679482979715	6.832503158228025
chr1	4700000	4750000	6.196133766840191	6.856232045073336
chr1	4750000	4800000	6.182623021104904	6.908162647724464
chr1	4800000	4850000	6.129323603484821	7.012178659726322
chr1	4850000	4900000	6.063687031555525	7.115189194718333
chr1	4900000	4950000	5.983496287305785	7.132870240891105
chr1	4950000	5000000	6.015695280235477	7.199017582931
chr1	5000000	5050000	6.0986282638292435	7.312609664033214
chr1	5050000	5100000	6.106182833065244	7.319167994515559
chr1	5100000	5150000	6.1255311473906096	7.162299304322833
chr1	5150000	5200000	6.195615809198431	7.0555638981225535
chr1	5200000	5250000	6.211143589508012	6.9953505658478985
chr1	5250000	5300000	6.21659566373891	6.907474400111747
chr1	5300000	5350000	6.213260959540627	6.792900477861664
chr1	5350000	5400000	6.205141272842356	6.745189483853485
chr1	5400000	5450000	6.2356203247965185	6.762245575190092
chr1	5450000	5500000	6.3439385303719	6.753260561149316
chr1	5500000	5550000	6.379068728762582	6.780276252131575
chr1	5550000	5600000	6.3678201833850725	6.859290012470728
chr1	5600000	5650000	6.372769015368194	6.880914533179853
chr1	5650000	5700000	6.37160805533621	6.858776433379566
chr1	5700000	5750000	6.317516461381912	6.886312776444712
chr1	5750000	5800000	6.342647389596591	6.9148665176389175
chr1	5800000	5850000	6.4085638980378015	6.862327669358997
chr1	5850000	5900000	6.537136530655805	6.806970576552953
chr1	5900000	5950000	6.719774752764549	6.824216271809792
chr1	5950000	6000000	6.893419194955744	6.875463267314959
chr1	6000000	6050000	6.976433635055607	6.883114253387614
chr1	6050000	6100000	7.063080581846561	6.871453154086842
chr1	6100000	6150000	7.127777041513887	6.864171972910809
chr1	6150000	6200000	7.1910910312815215	6.8800499833141
chr1	6200000	6250000	7.241788388764253	6.899772351397148
chr1	6250000	6300000	7.276419219615295	6.9104360901004895
chr1	6300000	6350000	7.315243252550174	6.8698447351294085
chr1	6350000	6400000	7.334532673935908	6.860736361332629
chr1	6400000	6450000	7.281548474848958	6.854566307014942
chr1	6450000	6500000	7.251206996148254	6.860268596243651
chr1	6500000	6550000	7.3257014659275255	6.856017831440557
chr1	6550000	6600000	7.441841797615437	6.836546341643235
chr1	6600000	6650000	7.475650927720789	6.758496902318975
chr1	6650000	6700000	7.456711159668897	6.741137183612837
chr1	6700000	6750000	7.398282432209752	6.835762170076578
chr1	6750000	6800000	7.380924804213293	6.91998554894641
chr1	6800000	6850000	7.367718455389282	6.921831825349838
chr1	6850000	6900000	7.255290992057164	6.916668353211843
chr1	6900000	6950000	7.139052806930179	6.990767135602872
chr1	6950000	7000000	7.060983087187375	7.080091307195211
chr1	7000000	7050000	6.890492055954619	7.097847525042599
chr1	7050000	7100000	6.690250457460853	7.097318976097909
chr1	7100000	7150000	6.5924088531193075	7.1483621886995135
chr1	7150000	7200000	6.497828850126092	7.19164787755218
chr1	7200000	7250000	6.36401582202136	7.212452373781861
chr1	7250000	7300000	6.281844756026244	7.284490426462213
chr1	7300000	7350000	6.213667933216978	7.33739255562984
chr1	7350000	7400000	6.105473719545134	7.290911548490553
chr1	7400000	7450000	6.011596051411199	7.176805493775916
chr1	7450000	7500000	5.947178228040517	7.097777854646411
chr1	7500000	7550000	5.955686514754752	7.035380760231686
chr1	7550000	7600000	6.0186830955828	6.947126518223223
chr1	7600000	7650000	6.127602988932256	6.823594595515843
chr1	7650000	7700000	6.231572899542568	6.752253675943731
chr1	7700000	7750000	6.3583130827316845	6.728376333749766
chr1	7750000	7800000	6.446411986327033	6.708260349626972
chr1	7800000	7850000	6.516736759170113	6.655407980899379
chr1	7850000	7900000	6.518732914130872	6.679349732584508
chr1	7900000	7950000	6.426731506016074	6.7781077498157885
chr1	7950000	8000000	6.259046477509098	6.909714299742012
